trade_id,user_id,date,time,transaction_type,quantity,stock_id
TXN_02463,9354048106,2024-09-16,10:27:27,sell,315,1109
TXN_02464,5229455093,2024-03-05,9:23:32,sell,2397,1105
TXN_02465,1402944639,2025-06-24,13:07:22,sell,2268,1107
TXN_02466,9803134690,2024-05-11,10:24:25,buy,976,1104
TXN_02467,5150695988,2024-07-24,12:57:10,sell,586,1105
TXN_02468,9192201895,2024-01-02,14:09:44,sell,1968,1103
TXN_02469,8093597035,2025-04-22,9:19:44,buy,1616,1107
TXN_02470,8093597035,2025-06-12,9:41:32,buy,1029,1106
TXN_02471,5229455093,2024-09-29,12:04:12,buy,1215,1110
TXN_02472,9803134690,2024-08-07,10:38:39,sell,2459,1108
TXN_02473,9192201895,2025-02-08,9:18:24,sell,1660,1103
TXN_02474,1402944639,2025-01-12,13:26:18,buy,779,1107
TXN_02475,9192201895,2025-01-24,10:26:41,sell,2281,1110
TXN_02476,1402944639,2025-05-21,13:47:40,sell,1688,1104
TXN_02477,5970995017,2024-01-22,10:37:40,buy,1008,1105
TXN_02478,7552075955,2024-08-30,11:36:03,buy,916,1102
TXN_02479,3997467631,2024-08-19,9:07:45,sell,531,1103
TXN_02480,3997467631,2025-03-24,15:42:51,buy,1037,1101
TXN_02481,3997467631,2025-02-19,15:46:22,sell,666,1102
TXN_02482,9862896116,2024-11-10,14:36:23,sell,220,1106
TXN_02483,9192201895,2024-01-08,12:51:14,sell,553,1104
TXN_02484,3768699384,2024-07-11,11:27:56,buy,1147,1110
TXN_02485,5229455093,2024-05-20,12:23:09,sell,337,1108
TXN_02486,6772985563,2024-07-01,13:56:59,sell,940,1109
TXN_02487,5150695988,2024-12-29,14:42:38,sell,1519,1103
TXN_02488,8093597035,2025-07-21,15:09:09,buy,1330,1110
TXN_02489,1926010870,2024-10-15,11:20:13,sell,1295,1102
TXN_02490,8093597035,2024-10-26,11:18:56,sell,121,1105
TXN_02491,3768699384,2024-12-27,15:39:27,sell,1810,1102
TXN_02492,6772985563,2024-03-24,11:59:00,sell,261,1104
TXN_02493,5775818865,2024-01-23,15:53:36,buy,1983,1106
TXN_02494,5775818865,2024-04-05,14:05:59,sell,2080,1106
TXN_02495,6625608873,2024-06-12,14:41:10,buy,711,1104
TXN_02496,6625608873,2024-11-18,14:18:31,buy,2079,1107
TXN_02497,3997467631,2024-04-19,13:36:46,sell,2319,1109
TXN_02498,5775818865,2024-04-24,9:43:19,buy,1484,1101
TXN_02499,5970995017,2025-01-26,15:59:31,sell,575,1109
TXN_02500,4313201683,2025-06-26,11:44:09,sell,2038,1109
TXN_02501,5970995017,2024-10-30,12:48:15,buy,271,1106
TXN_02502,9354048106,2024-09-10,9:39:55,buy,1454,1101
TXN_02503,5970995017,2024-04-11,12:49:44,sell,555,1103
TXN_02504,4313201683,2024-08-31,10:28:20,buy,1135,1102
TXN_02505,3614142517,2025-03-02,15:53:42,buy,1789,1108
TXN_02506,9474078998,2025-07-24,12:36:16,buy,2235,1110
TXN_02507,1402944639,2025-01-01,14:22:00,sell,504,1102
TXN_02508,5970995017,2025-03-19,11:37:34,sell,1480,1101
TXN_02509,5150695988,2024-02-16,12:59:54,buy,607,1101
TXN_02510,3997467631,2024-01-30,10:24:51,buy,184,1108
TXN_02511,3768699384,2024-04-21,11:56:38,buy,1527,1110
TXN_02512,1926010870,2024-10-13,11:51:05,buy,1891,1105
TXN_02513,9354048106,2024-09-03,13:24:08,sell,1130,1103
TXN_02514,3997467631,2025-05-27,12:33:46,buy,755,1104
TXN_02515,5970995017,2024-01-20,9:37:01,buy,955,1105
TXN_02516,1402944639,2025-02-06,13:06:54,sell,2300,1108
TXN_02517,9862896116,2025-07-17,15:43:12,buy,713,1106
TXN_02518,8093597035,2025-06-19,15:29:14,buy,1984,1102
TXN_02519,5229455093,2025-01-29,12:33:59,sell,1569,1101
TXN_02520,8093597035,2025-01-15,11:00:59,sell,2448,1102
TXN_02521,5229455093,2024-09-09,12:23:01,sell,1050,1107
TXN_02522,9474078998,2024-05-24,14:09:12,buy,208,1107
TXN_02523,7552075955,2024-12-06,9:42:27,sell,809,1109
TXN_02524,3997467631,2025-07-11,14:13:05,sell,2397,1109
TXN_02525,5970995017,2024-04-27,9:09:59,buy,244,1109
TXN_02526,3997467631,2025-05-20,9:11:11,sell,1044,1108
TXN_02527,6625608873,2024-11-12,12:45:31,sell,1538,1102
TXN_02528,5229455093,2025-06-05,15:31:22,sell,2399,1105
TXN_02529,1402944639,2024-04-29,11:14:22,sell,619,1109
TXN_02530,3614142517,2024-10-30,13:08:37,buy,2022,1105
TXN_02531,5970995017,2024-01-28,12:06:36,sell,484,1101
TXN_02532,3614142517,2025-08-13,14:00:56,sell,2083,1101
TXN_02533,3614142517,2024-05-18,12:20:50,sell,2270,1110
TXN_02534,4313201683,2024-08-25,13:59:23,buy,1756,1104
TXN_02535,6625608873,2024-03-08,10:46:26,sell,691,1101
TXN_02536,3997467631,2025-03-03,11:09:35,sell,455,1105
TXN_02537,9354048106,2024-01-15,9:05:13,buy,475,1109
TXN_02538,7713225623,2024-07-04,12:15:04,sell,1177,1106
TXN_02539,1402944639,2024-01-21,10:30:20,buy,1604,1105
TXN_02540,3614142517,2024-04-14,10:37:27,sell,2223,1109
TXN_02541,1926010870,2025-01-15,11:37:31,sell,1712,1108
TXN_02542,3768699384,2024-04-01,14:16:55,buy,1823,1105
TXN_02543,7713225623,2024-08-08,12:00:10,sell,437,1103
TXN_02544,5775818865,2025-06-11,11:35:38,sell,2443,1104
TXN_02545,3614142517,2024-10-22,11:56:25,sell,1892,1105
TXN_02546,9192201895,2024-12-01,11:46:12,buy,2297,1105
TXN_02547,4313201683,2024-12-15,15:20:11,buy,558,1107
TXN_02548,9192201895,2025-06-17,11:32:27,sell,1825,1103
TXN_02549,5229455093,2024-05-25,11:48:17,buy,1279,1105
TXN_02550,8093597035,2025-01-12,9:03:33,sell,622,1104
TXN_02551,3768699384,2025-07-31,15:14:24,buy,2459,1108
TXN_02552,5775818865,2024-10-03,15:50:53,sell,1200,1105
TXN_02553,9803134690,2025-05-07,14:46:46,sell,663,1102
TXN_02554,8093597035,2024-05-17,14:28:14,sell,135,1104
TXN_02555,9474078998,2024-11-03,11:49:52,sell,1630,1105
TXN_02556,9862896116,2024-11-15,12:16:46,sell,906,1110
TXN_02557,5229455093,2024-07-04,14:31:04,buy,2355,1110
TXN_02558,3768699384,2024-10-06,13:08:53,buy,1302,1102
TXN_02559,1402944639,2025-02-26,10:32:30,buy,2423,1107
TXN_02560,9192201895,2025-05-21,11:23:42,sell,1852,1105
TXN_02561,4313201683,2024-10-25,13:23:38,sell,348,1109
TXN_02562,5229455093,2025-07-01,12:16:18,buy,934,1109
TXN_02563,6772985563,2025-01-20,12:11:24,buy,463,1106
TXN_02564,9474078998,2025-02-13,13:58:53,sell,508,1101
TXN_02565,5970995017,2024-09-21,9:20:39,sell,2446,1104
TXN_02566,5970995017,2024-01-04,10:12:25,buy,1188,1110
TXN_02567,6772985563,2025-06-22,10:06:20,buy,1894,1106
TXN_02568,9192201895,2024-02-12,15:36:04,sell,322,1104
TXN_02569,9474078998,2024-09-04,12:14:08,sell,2414,1107
TXN_02570,1926010870,2024-12-25,14:18:40,buy,1430,1102
TXN_02571,5970995017,2024-10-03,12:00:41,sell,2166,1101
TXN_02572,9354048106,2025-03-26,11:57:58,sell,109,1104
TXN_02573,5229455093,2024-02-03,10:21:32,buy,1881,1105
TXN_02574,7552075955,2024-10-30,11:51:20,sell,1565,1108
TXN_02575,4313201683,2024-07-06,11:11:44,sell,1876,1104
TXN_02576,9862896116,2024-04-24,12:33:35,sell,534,1108
TXN_02577,5229455093,2025-03-08,10:04:22,sell,1152,1108
TXN_02578,1926010870,2024-05-14,13:23:12,buy,950,1104
TXN_02579,1402944639,2025-03-14,15:04:30,buy,1804,1105
TXN_02580,6772985563,2024-07-23,11:00:55,buy,608,1110
TXN_02581,5229455093,2024-05-15,13:28:42,sell,2062,1101
TXN_02582,9192201895,2024-11-25,10:36:54,sell,1043,1107
TXN_02583,7713225623,2025-04-28,13:36:16,buy,1438,1101
TXN_02584,6772985563,2024-08-26,11:53:55,sell,397,1105
TXN_02585,5229455093,2024-11-13,14:54:08,sell,1048,1107
TXN_02586,4313201683,2025-07-14,12:55:31,sell,535,1108
TXN_02587,3768699384,2025-01-05,11:14:44,sell,1010,1103
TXN_02588,9474078998,2024-10-19,15:00:21,sell,1727,1108
TXN_02589,9474078998,2025-08-01,13:06:02,buy,130,1110
TXN_02590,3768699384,2024-06-12,9:45:10,buy,1914,1108
TXN_02591,6772985563,2025-08-04,15:42:12,buy,1791,1109
TXN_02592,7552075955,2025-02-02,13:00:33,sell,148,1107
TXN_02593,8093597035,2025-02-26,11:08:11,buy,1464,1101
TXN_02594,7552075955,2025-01-04,11:44:14,sell,1923,1105
TXN_02595,5775818865,2024-03-02,13:28:10,sell,963,1104
TXN_02596,3614142517,2025-02-28,12:57:08,buy,1575,1104
TXN_02597,7713225623,2024-01-24,12:02:43,buy,2356,1104
TXN_02598,3614142517,2025-02-17,10:34:28,buy,287,1107
TXN_02599,7713225623,2024-06-21,14:05:34,sell,775,1101
TXN_02600,9862896116,2025-06-07,12:25:05,sell,2427,1107
TXN_02601,5775818865,2025-04-10,14:47:53,buy,1220,1104
TXN_02602,3614142517,2025-06-15,10:47:41,sell,494,1106
TXN_02603,5775818865,2024-02-11,14:45:04,buy,118,1109
TXN_02604,5150695988,2024-12-21,10:58:12,sell,164,1107
TXN_02605,5775818865,2024-07-15,12:15:00,sell,1512,1110
TXN_02606,6625608873,2024-11-06,14:31:20,buy,1624,1108
TXN_02607,9354048106,2024-08-25,14:01:37,sell,811,1102
TXN_02608,9474078998,2024-05-11,9:13:49,buy,948,1102
TXN_02609,9862896116,2024-08-17,10:31:37,buy,1619,1101
TXN_02610,9354048106,2025-07-23,9:34:14,buy,695,1108
TXN_02611,3614142517,2024-11-21,13:08:54,sell,825,1104
TXN_02612,9862896116,2024-06-21,10:31:57,sell,869,1105
TXN_02613,3614142517,2024-02-17,11:56:15,sell,1415,1105
TXN_02614,9803134690,2025-07-08,14:11:34,buy,1193,1102
TXN_02615,9474078998,2025-03-15,10:22:09,buy,1779,1104
TXN_02616,3768699384,2024-06-06,14:20:41,sell,1412,1106
TXN_02617,3614142517,2025-01-13,15:19:29,sell,2436,1110
TXN_02618,9862896116,2024-02-11,12:43:52,sell,705,1105
TXN_02619,5775818865,2024-12-17,12:39:16,sell,181,1106
TXN_02620,3768699384,2025-04-12,10:09:38,buy,760,1106
TXN_02621,5150695988,2024-10-21,9:09:15,buy,2114,1108
TXN_02622,1926010870,2025-07-24,13:38:52,buy,1605,1108
TXN_02623,7713225623,2025-04-21,9:44:16,sell,2094,1108
TXN_02624,9354048106,2024-03-13,11:09:45,sell,1223,1108
TXN_02625,5229455093,2024-02-18,10:34:30,buy,1605,1101
TXN_02626,1402944639,2025-05-27,12:50:47,sell,2187,1107
TXN_02627,7552075955,2024-11-07,11:35:06,sell,209,1108
TXN_02628,5775818865,2024-09-04,15:11:09,buy,1000,1105
TXN_02629,1402944639,2024-01-13,10:34:34,buy,1581,1105
TXN_02630,5970995017,2024-10-05,12:30:16,sell,1792,1107
TXN_02631,9862896116,2025-02-14,12:04:06,sell,2433,1105
TXN_02632,9474078998,2024-04-01,9:54:58,sell,2213,1103
TXN_02633,8093597035,2024-05-25,9:51:22,sell,1580,1107
TXN_02634,1402944639,2025-01-27,10:27:14,buy,383,1107
TXN_02635,9803134690,2024-12-26,14:37:16,sell,2451,1107
TXN_02636,7713225623,2025-04-28,15:14:04,sell,1874,1104
TXN_02637,3614142517,2024-04-18,13:57:11,buy,1204,1104
TXN_02638,4313201683,2024-06-29,9:25:21,sell,2016,1104
TXN_02639,5229455093,2024-03-09,10:34:38,buy,1722,1107
TXN_02640,6625608873,2024-03-01,13:05:30,sell,1441,1105
TXN_02641,5229455093,2025-06-27,15:02:57,buy,1068,1106
TXN_02642,9354048106,2024-09-23,15:36:53,sell,1381,1105
TXN_02643,8093597035,2025-03-17,15:16:14,buy,1782,1108
TXN_02644,5775818865,2024-03-17,11:03:17,sell,577,1107
TXN_02645,9192201895,2024-02-25,11:43:12,buy,850,1105
TXN_02646,9803134690,2024-02-28,10:25:34,buy,1439,1101
TXN_02647,5775818865,2025-04-02,15:03:24,sell,196,1103
TXN_02648,3997467631,2024-08-27,14:44:37,buy,767,1110
TXN_02649,9192201895,2024-11-11,14:02:49,sell,232,1103
TXN_02650,8093597035,2024-03-26,10:44:55,buy,2194,1107
TXN_02651,4313201683,2025-05-03,10:50:00,buy,686,1102
TXN_02652,8093597035,2025-06-12,15:32:01,buy,682,1104
TXN_02653,5229455093,2024-07-12,12:57:12,sell,172,1105
TXN_02654,1926010870,2025-08-05,13:51:34,buy,1222,1103
TXN_02655,1926010870,2024-06-29,10:43:53,buy,1292,1104
TXN_02656,9192201895,2025-01-01,10:44:25,sell,1898,1110
TXN_02657,9354048106,2024-05-20,14:35:03,buy,1356,1109
TXN_02658,3997467631,2025-03-26,9:37:21,sell,1376,1103
TXN_02659,5775818865,2024-05-26,13:02:06,sell,863,1110
TXN_02660,6772985563,2025-05-12,12:14:09,buy,1227,1105
TXN_02661,4313201683,2024-10-02,12:46:42,sell,666,1104
TXN_02662,5775818865,2024-10-25,13:02:11,buy,2387,1107
TXN_02663,5229455093,2024-07-02,15:29:08,sell,572,1104
TXN_02664,3768699384,2024-09-05,14:45:07,sell,423,1110
TXN_02665,9354048106,2025-06-29,12:19:32,sell,1596,1109
TXN_02666,3614142517,2025-07-29,13:15:25,buy,248,1102
TXN_02667,6625608873,2025-07-17,11:14:36,sell,573,1105
TXN_02668,7713225623,2024-07-09,13:37:25,sell,1062,1109
TXN_02669,3997467631,2024-05-10,10:34:26,buy,2445,1105
TXN_02670,5970995017,2025-07-03,15:07:26,buy,1585,1102
TXN_02671,6625608873,2024-05-10,15:39:29,sell,411,1107
TXN_02672,1402944639,2024-08-28,12:12:10,sell,1363,1104
TXN_02673,6625608873,2024-08-26,12:24:54,buy,1574,1108
TXN_02674,3614142517,2025-06-02,11:50:59,sell,1941,1110
TXN_02675,5970995017,2025-03-10,9:15:08,buy,225,1101
TXN_02676,9474078998,2024-03-14,11:30:46,buy,556,1103
TXN_02677,9803134690,2025-02-27,11:11:24,buy,1077,1107
TXN_02678,9862896116,2024-06-02,14:56:21,buy,1769,1105
TXN_02679,5150695988,2025-06-01,9:33:45,sell,1447,1103
TXN_02680,3614142517,2024-07-27,11:10:25,sell,1411,1101
TXN_02681,8093597035,2025-03-16,9:24:52,sell,1567,1101
TXN_02682,9474078998,2025-03-19,11:26:48,sell,1784,1106
TXN_02683,7713225623,2025-04-07,11:10:50,buy,282,1108
TXN_02684,3768699384,2024-09-17,12:25:03,sell,1791,1107
TXN_02685,4313201683,2025-04-23,14:53:40,buy,385,1101
TXN_02686,1926010870,2024-09-21,11:09:45,buy,757,1106
TXN_02687,5150695988,2024-05-05,13:46:28,buy,1843,1102
TXN_02688,7713225623,2024-11-16,13:49:16,buy,954,1104
TXN_02689,5970995017,2025-03-27,9:22:38,sell,660,1102
TXN_02690,5970995017,2025-02-08,14:28:41,buy,2442,1104
TXN_02691,6625608873,2025-05-15,12:56:14,buy,1638,1106
TXN_02692,5150695988,2024-12-04,10:33:10,sell,2378,1103
TXN_02693,1402944639,2025-07-24,14:38:28,sell,1967,1102
TXN_02694,9803134690,2025-02-19,10:45:35,sell,916,1109
TXN_02695,6772985563,2024-04-05,9:21:16,buy,1105,1104
TXN_02696,9474078998,2025-07-23,14:32:02,sell,902,1103
TXN_02697,3768699384,2024-07-02,11:50:15,buy,1466,1108
TXN_02698,1926010870,2024-04-16,9:54:53,sell,448,1101
TXN_02699,5775818865,2025-03-25,15:30:19,sell,842,1108
TXN_02700,5150695988,2025-07-09,12:42:24,sell,1491,1104
TXN_02701,4313201683,2024-02-17,12:19:52,buy,2216,1107
TXN_02702,8093597035,2024-08-21,15:29:45,buy,1985,1108
TXN_02703,9354048106,2025-08-09,11:34:37,sell,1117,1110
TXN_02704,9354048106,2024-04-04,13:39:53,buy,1859,1108
TXN_02705,9803134690,2024-07-04,9:31:28,buy,2413,1104
TXN_02706,3997467631,2024-09-22,9:16:24,sell,2205,1102
TXN_02707,7552075955,2024-01-01,11:47:07,buy,475,1101
TXN_02708,9192201895,2024-12-24,13:38:34,sell,1846,1109
TXN_02709,5150695988,2024-09-26,15:22:08,sell,2000,1101
TXN_02710,3614142517,2024-11-08,14:41:23,buy,1895,1104
TXN_02711,6772985563,2025-06-24,12:54:18,sell,698,1109
TXN_02712,9803134690,2024-05-12,15:27:48,buy,1331,1109
TXN_02713,1402944639,2024-10-18,13:15:47,sell,1991,1104
TXN_02714,9862896116,2024-04-14,14:31:23,sell,1290,1105
TXN_02715,3614142517,2024-07-22,14:44:31,buy,2299,1106
TXN_02716,5775818865,2024-04-19,9:08:06,buy,2041,1109
TXN_02717,5970995017,2025-06-27,11:42:44,sell,2380,1107
TXN_02718,5150695988,2024-11-07,10:16:22,sell,912,1101
TXN_02719,9354048106,2025-07-26,13:06:33,sell,1035,1104
TXN_02720,5229455093,2025-02-07,11:13:20,sell,268,1103
TXN_02721,8093597035,2024-05-03,10:38:21,sell,1695,1102
TXN_02722,7713225623,2025-03-07,10:25:14,sell,1481,1109
TXN_02723,9803134690,2025-02-14,12:13:53,buy,628,1106
TXN_02724,7552075955,2025-02-08,12:59:34,buy,1897,1108
TXN_02725,6772985563,2025-07-03,10:59:50,buy,1603,1101
TXN_02726,9474078998,2024-06-27,13:36:21,buy,1393,1104
TXN_02727,3768699384,2025-04-30,12:09:06,sell,1628,1109
TXN_02728,5775818865,2024-11-21,15:05:33,buy,1346,1104
TXN_02729,5970995017,2024-12-16,14:32:06,sell,2224,1101
TXN_02730,9192201895,2024-03-15,10:29:52,buy,558,1107
TXN_02731,4313201683,2024-03-21,9:57:54,sell,1589,1108
TXN_02732,4313201683,2025-03-20,10:34:25,sell,320,1110
TXN_02733,9862896116,2025-06-24,11:01:46,sell,365,1102
TXN_02734,9803134690,2024-06-03,13:23:24,sell,128,1105
TXN_02735,9354048106,2024-02-09,13:11:20,buy,2026,1103
TXN_02736,4313201683,2025-06-14,15:14:51,sell,1136,1104
TXN_02737,9474078998,2024-05-27,9:09:17,buy,2407,1101
TXN_02738,9862896116,2024-04-10,12:29:59,sell,1665,1110
TXN_02739,9803134690,2025-01-12,11:37:00,sell,1914,1110
TXN_02740,9862896116,2024-12-30,13:10:44,sell,1193,1110
TXN_02741,5150695988,2025-06-20,14:06:23,buy,196,1105
TXN_02742,9354048106,2024-07-14,12:30:46,buy,816,1104
TXN_02743,8093597035,2025-02-18,9:43:43,buy,441,1105
TXN_02744,8093597035,2024-04-03,12:47:25,buy,1732,1109
TXN_02745,6772985563,2024-10-03,10:09:11,buy,1279,1110
TXN_02746,4313201683,2024-07-07,15:28:38,buy,937,1107
TXN_02747,9862896116,2024-05-18,9:04:52,sell,1114,1110
TXN_02748,7552075955,2025-02-04,11:18:40,buy,634,1102
TXN_02749,9803134690,2024-08-18,14:38:48,buy,165,1110
TXN_02750,3997467631,2024-10-01,12:02:39,sell,1736,1108
TXN_02751,3997467631,2024-07-22,9:07:20,buy,1769,1109
TXN_02752,9474078998,2024-09-04,10:53:33,buy,332,1103
TXN_02753,5229455093,2025-01-21,9:36:29,sell,809,1110
TXN_02754,7713225623,2024-04-30,9:29:36,sell,1729,1110
TXN_02755,9474078998,2025-03-26,9:22:57,buy,2103,1109
TXN_02756,7552075955,2024-04-06,11:21:09,buy,1727,1102
TXN_02757,3614142517,2024-03-01,14:32:32,sell,2105,1108
TXN_02758,3997467631,2024-03-16,15:59:33,sell,1806,1103
TXN_02759,1926010870,2024-12-17,12:23:09,sell,724,1104
TXN_02760,5229455093,2025-07-04,13:42:34,sell,1901,1107
TXN_02761,8093597035,2024-07-21,9:57:14,buy,1820,1107
TXN_02762,6772985563,2025-03-04,12:00:21,sell,667,1105
TXN_02763,5150695988,2025-03-04,10:27:53,buy,651,1107
TXN_02764,5229455093,2025-06-05,11:46:29,sell,1795,1101
TXN_02765,5775818865,2024-11-08,9:05:38,sell,2473,1102
TXN_02766,6625608873,2025-06-01,15:57:48,sell,1341,1109
TXN_02767,3997467631,2024-12-03,12:46:24,sell,1462,1104
TXN_02768,1402944639,2025-06-05,14:18:23,sell,607,1109
TXN_02769,5150695988,2025-04-27,15:49:53,sell,423,1108
TXN_02770,3997467631,2024-10-11,15:52:41,sell,447,1104
TXN_02771,1402944639,2025-02-15,15:32:35,buy,577,1108
TXN_02772,8093597035,2024-09-11,12:39:08,buy,1243,1104
TXN_02773,9354048106,2025-03-26,12:01:47,sell,162,1101
TXN_02774,7552075955,2024-09-01,11:42:30,buy,1032,1106
TXN_02775,3614142517,2024-07-21,15:43:08,buy,686,1109
TXN_02776,8093597035,2024-06-03,11:30:08,buy,2453,1109
TXN_02777,9474078998,2024-08-16,9:45:28,buy,2483,1108
TXN_02778,8093597035,2025-05-22,13:47:31,sell,2484,1110
TXN_02779,9474078998,2024-01-06,13:59:30,sell,566,1108
TXN_02780,5150695988,2024-09-26,9:41:45,buy,1186,1108
TXN_02781,1926010870,2025-07-31,13:51:32,sell,1030,1106
TXN_02782,1926010870,2024-05-04,14:27:49,sell,1792,1107
TXN_02783,4313201683,2024-05-27,14:37:07,buy,1891,1104
TXN_02784,1402944639,2025-07-03,13:14:55,sell,2232,1102
TXN_02785,8093597035,2025-06-09,9:16:08,sell,1759,1110
TXN_02786,5970995017,2025-07-19,11:07:39,buy,673,1105
TXN_02787,9862896116,2025-07-21,10:22:45,sell,1353,1102
TXN_02788,1402944639,2024-04-01,13:28:18,sell,1524,1104
TXN_02789,6625608873,2024-07-05,14:25:45,sell,1761,1110
TXN_02790,5229455093,2025-03-22,14:33:53,buy,582,1110
TXN_02791,5775818865,2025-07-17,13:48:07,sell,1342,1106
TXN_02792,9354048106,2025-01-28,10:52:37,buy,494,1101
TXN_02793,9192201895,2024-04-18,11:51:08,buy,118,1101
TXN_02794,7552075955,2024-02-23,10:09:22,sell,1345,1103
TXN_02795,1402944639,2025-03-25,10:07:32,buy,1377,1110
TXN_02796,3768699384,2025-05-07,11:52:24,buy,1271,1103
TXN_02797,6625608873,2025-03-04,11:12:04,sell,299,1102
TXN_02798,4313201683,2025-01-11,10:10:14,buy,2292,1106
TXN_02799,5150695988,2024-06-04,13:00:59,buy,834,1103
TXN_02800,7552075955,2025-05-01,12:49:09,sell,1563,1101
TXN_02801,5970995017,2024-01-05,13:36:36,sell,299,1101
TXN_02802,3768699384,2025-03-11,11:01:12,sell,2255,1103
TXN_02803,8093597035,2025-02-12,9:16:47,buy,1650,1110
TXN_02804,1926010870,2024-01-07,10:46:16,sell,172,1106
TXN_02805,7713225623,2024-04-14,13:57:17,buy,1791,1105
TXN_02806,5775818865,2024-08-17,15:17:35,sell,975,1109
TXN_02807,5150695988,2025-07-31,15:02:41,buy,1208,1110
TXN_02808,1926010870,2024-03-05,13:08:27,sell,1692,1101
TXN_02809,1926010870,2025-05-19,13:52:42,buy,2003,1107
TXN_02810,7713225623,2024-05-10,15:36:44,sell,306,1101
TXN_02811,9354048106,2024-08-31,11:44:45,buy,413,1102
TXN_02812,7552075955,2024-03-27,15:16:20,buy,615,1105
TXN_02813,7552075955,2025-05-11,11:02:05,buy,1514,1108
TXN_02814,6625608873,2024-08-04,14:53:37,buy,916,1107
TXN_02815,5970995017,2024-08-25,10:09:24,buy,1203,1106
TXN_02816,4313201683,2024-02-23,9:47:33,sell,208,1105
TXN_02817,9474078998,2025-02-14,15:00:48,sell,707,1102
TXN_02818,6625608873,2024-09-20,14:50:24,sell,992,1101
TXN_02819,3768699384,2024-06-16,10:00:06,sell,2499,1105
TXN_02820,5150695988,2025-01-21,12:56:01,buy,1508,1106
TXN_02821,9803134690,2025-02-12,11:18:48,sell,2287,1107
TXN_02822,7713225623,2024-09-12,13:06:19,sell,2081,1107
TXN_02823,3768699384,2025-04-15,14:22:16,sell,1713,1109
TXN_02824,4313201683,2025-08-01,14:27:03,sell,414,1107
TXN_02825,1402944639,2024-05-30,10:40:01,buy,1851,1108
TXN_02826,7552075955,2024-10-03,11:02:02,buy,1075,1109
TXN_02827,9803134690,2024-06-02,15:07:33,buy,628,1104
TXN_02828,1926010870,2024-06-01,10:51:24,sell,1744,1105
TXN_02829,9474078998,2024-10-01,9:02:17,sell,790,1105
TXN_02830,7713225623,2025-06-04,9:48:28,sell,1622,1101
TXN_02831,9862896116,2025-03-27,12:48:21,buy,1267,1101
TXN_02832,7552075955,2024-01-16,14:58:57,sell,1828,1110
TXN_02833,9354048106,2024-08-25,12:41:10,sell,283,1106
TXN_02834,9803134690,2025-04-26,11:16:55,buy,2414,1101
TXN_02835,1402944639,2025-06-11,13:56:10,sell,1125,1107
TXN_02836,9862896116,2024-02-23,11:28:28,buy,1933,1108
TXN_02837,5775818865,2024-11-14,11:43:08,sell,2226,1109
TXN_02838,9803134690,2024-04-10,14:34:10,sell,188,1106
TXN_02839,9862896116,2025-05-20,11:42:44,sell,1000,1105
TXN_02840,4313201683,2024-03-12,12:08:34,sell,253,1102
TXN_02841,9862896116,2024-03-08,14:58:18,sell,2154,1102
TXN_02842,4313201683,2024-12-16,10:31:30,sell,309,1102
TXN_02843,8093597035,2024-12-16,13:07:55,buy,2255,1103
TXN_02844,5775818865,2024-03-23,12:41:32,buy,2104,1101
TXN_02845,1402944639,2024-08-28,14:38:21,sell,1705,1107
TXN_02846,3614142517,2024-02-29,15:53:43,sell,519,1106
TXN_02847,1926010870,2024-12-07,15:28:54,buy,1162,1106
TXN_02848,7552075955,2024-02-10,10:08:40,buy,2361,1102
TXN_02849,4313201683,2024-11-10,15:02:40,sell,341,1104
TXN_02850,6772985563,2025-08-02,10:41:33,sell,1565,1107
TXN_02851,6625608873,2024-11-22,12:24:57,buy,2112,1104
TXN_02852,8093597035,2024-09-10,10:14:40,sell,2124,1105
TXN_02853,5150695988,2025-06-30,11:21:21,buy,1895,1102
TXN_02854,5229455093,2025-01-16,13:57:29,sell,962,1110
TXN_02855,6625608873,2024-03-02,10:50:14,sell,2434,1105
TXN_02856,9192201895,2024-11-23,11:17:13,sell,2409,1103
TXN_02857,7552075955,2025-06-04,13:55:40,buy,325,1109
TXN_02858,1926010870,2024-08-07,13:13:38,buy,145,1107
TXN_02859,6772985563,2024-03-17,12:09:40,sell,1920,1107
TXN_02860,7713225623,2024-08-08,14:23:01,sell,1796,1108
TXN_02861,3768699384,2024-04-13,12:40:58,sell,2090,1103
TXN_02862,6625608873,2024-05-25,11:05:43,sell,1332,1101
TXN_02863,7713225623,2024-09-27,14:00:37,sell,2168,1110
TXN_02864,6625608873,2024-07-03,11:44:32,sell,2135,1109
TXN_02865,9803134690,2025-07-27,12:23:15,buy,196,1104
TXN_02866,6625608873,2024-05-26,10:03:43,buy,1331,1106
TXN_02867,5970995017,2024-11-12,15:36:18,sell,1666,1107
TXN_02868,9862896116,2025-08-09,11:54:29,buy,156,1102
TXN_02869,7713225623,2024-11-21,14:16:08,buy,2320,1104
TXN_02870,5150695988,2024-01-10,9:32:49,sell,1681,1101
TXN_02871,9803134690,2024-02-05,12:59:55,sell,1521,1104
TXN_02872,9803134690,2025-05-10,11:59:48,sell,2151,1103
TXN_02873,4313201683,2024-05-18,12:45:09,sell,1392,1101
TXN_02874,6625608873,2024-10-27,10:31:13,sell,1511,1101
TXN_02875,1926010870,2024-03-29,14:34:24,sell,1833,1109
TXN_02876,9474078998,2024-09-12,11:13:38,sell,1495,1101
TXN_02877,7713225623,2024-11-02,14:12:45,buy,2265,1107
